,Emotion,Text,Clean_Text
6248,Sadness,엄청 많이 해봤지. 근데 안 돼.,엄청 많이 해봤지. 근데 안 돼.
6249,Sadness,알았어. 해피랑 산책도 많이 할 게.,알았어. 해피랑 산책도 많이 할 게.
6250,Angry,아니. 전화 안받아. 얘 정말 이상한거 아니니?,아니. 전화 안받아. 얘 정말 이상한거 아니니?
6251,Sadness,나이가 들어서 병원다니다가 죽었어.,나이가 들어서 병원다니다가 죽었어.
6252,Sadness,지금 바람쐬고 나왔어.,지금 바람쐬고 나왔어.
6253,Angry,화도 내보고 짜증도 내봤어. 다시 또 그러고 있어.,화도 내보고 짜증도 내봤어. 다시 또 그러고 있어.
6254,Angry,당연히 도착하자마자 연락을 해봤지. 하지만 아직까지도 전화를 안 받고 있어.,당연히 도착하자마자 연락을 해봤지. 하지만 아직까지도 전화를 안 받고 있어.
6255,Sadness,질문한 것 중에 한 가지 대답을 잘 못 했어.	,질문한 것 중에 한 가지 대답을 잘 못 했어.
6256,Sadness,평소에 마음이 너무 잘 맞아서 사귀는 동안 싸운 적이 한번도 없었어.,평소에 마음이 너무 잘 맞아서 사귀는 동안 싸운 적이 한번도 없었어.
6257,Angry,최근 들어 자주 늦기는 했어. 하지만 이렇게까지 늦은 건 처음이야!,최근 들어 자주 늦기는 했어. 하지만 이렇게까지 늦은 건 처음이야!
6258,Angry,친구가 매번 약속 시간에 늦었는데 내가 그냥 참고 넘어갔어 하지만 이번에는 친구한테 약속 시간에 지각하는 거에 대해서 이야기 해봐야겠어.	,친구가 매번 약속 시간에 늦었는데 내가 그냥 참고 넘어갔어 하지만 이번에는 친구한테 약속 시간에 지각하는 거에 대해서 이야기 해봐야겠어.
6259,Sadness,"남자 친구가 전화해서 새로운 여자친구가 생겼다고, 헤어지자고 통보했어.","남자 친구가 전화해서 새로운 여자친구가 생겼다고, 헤어지자고 통보했어."
6260,Happiness,나도 고마워.,나도 고마워.
6261,Angry,매번 어지럽혀진 방을 내가 청소해서 너무 화가 나서 한달 전에 룸메이트한테 방청소 좀 하라고 말을 했어. 그랬더니 며칠 동안은 방청소를 했어. 하지만 다시 습관이 돌아와서 방을 또 어지럽히고 청소를 안 해. 너무 화가 나.,매번 어지럽혀진 방을 내가 청소해서 너무 화가 나서 한달 전에 룸메이트한테 방청소 좀 하라고 말을 했어. 그랬더니 며칠 동안은 방청소를 했어. 하지만 다시 습관이 돌아와서 방을 또 어지럽히고 청소를 안 해. 너무 화가 나.
6262,Sadness,말을 아직 못했어. 많이 실망하실 거야. 그래서 더 말을 못하겠어.,말을 아직 못했어. 많이 실망하실 거야. 그래서 더 말을 못하겠어.
6263,Sadness,지금 가족들이 준비하고 있어.,지금 가족들이 준비하고 있어.
6264,Sadness,맞아 작고 귀여운 아이들은 별로 없었던 것 같아 다 큰 성인견들이었어.	,맞아 작고 귀여운 아이들은 별로 없었던 것 같아 다 큰 성인견들이었어.
6265,Fear,나 내일 약속있는데 가도 될까?,나 내일 약속있는데 가도 될까?
6266,Sadness,생명엔 지장 없으시지만 병원에 며칠 입원해서 치료받아야 된대.,생명엔 지장 없으시지만 병원에 며칠 입원해서 치료받아야 된대.
6267,Sadness,어제 밤새 일을 했는데 내가 서류 하나를 잘못 올려 놨나 봐.	,어제 밤새 일을 했는데 내가 서류 하나를 잘못 올려 놨나 봐.
6268,Sadness,저번 데이트 때 권태기가 왔다고 헤어지쟤.,저번 데이트 때 권태기가 왔다고 헤어지쟤.
6269,Sadness,일주일에 5일은 기본이야.,일주일에 5일은 기본이야.
6270,Sadness,하루종일 앉아서 하는 일이니깐 허리에 무리가 오는 건 같아.,하루종일 앉아서 하는 일이니깐 허리에 무리가 오는 건 같아.
6271,Sadness,이번이 마지막 회사였어. 더이상 준비할 곳도 없어 이제.,이번이 마지막 회사였어. 더이상 준비할 곳도 없어 이제.
6272,Angry,맞어. 귀여울 때 키우다가 아프면 버리는 사람들 너무 싫어.,맞어. 귀여울 때 키우다가 아프면 버리는 사람들 너무 싫어.
6273,Sadness,나 어제 헤어졌어.,나 어제 헤어졌어.
6274,Sadness,오늘 회사에서 전화 와서 정말 스트레스 받았는데 너한테 이야기하고 나니까 마음이 좀 풀렸어 다음에도 너한테 이야기하고 마음 좀 풀게.	,오늘 회사에서 전화 와서 정말 스트레스 받았는데 너한테 이야기하고 나니까 마음이 좀 풀렸어 다음에도 너한테 이야기하고 마음 좀 풀게.
6275,Sadness,일을 하고자 하는 마음이 사라진 걸 보면 무기력증 같아 나 어떻게 해?	,일을 하고자 하는 마음이 사라진 걸 보면 무기력증 같아 나 어떻게 해?
6276,Sadness,성격으로 부딪히는 건 하나도 없었어.,성격으로 부딪히는 건 하나도 없었어.
6277,Sadness,다른 사람들에게는 얘기하기 힘든 거 같아.,다른 사람들에게는 얘기하기 힘든 거 같아.
6278,Angry,정말 지쳐가고 있어. 정말 갈데가 있으면 다른 회사로 가고 싶어.,정말 지쳐가고 있어. 정말 갈데가 있으면 다른 회사로 가고 싶어.
6279,Sadness,회사 안에 내 고민을 이야기할 사람이 아무도 없어서 더 스트레스 받고 힘들어!,회사 안에 내 고민을 이야기할 사람이 아무도 없어서 더 스트레스 받고 힘들어!
6280,Angry,룸메이트랑 너무 자주 싸우게 돼.,룸메이트랑 너무 자주 싸우게 돼.
6281,Sadness,그 사람이랑 헤어졌어.,그 사람이랑 헤어졌어.
6282,Sadness,산책 좋지. 그런데 지금 너무 기운이 없어서 나갈 힘도 없다.,산책 좋지. 그런데 지금 너무 기운이 없어서 나갈 힘도 없다.
6283,Angry,우리 아빠가 어제 또 다쳤어!,우리 아빠가 어제 또 다쳤어!
6284,Angry,아빠가 술을 많이 마시고 매번 다쳐서 가족들이 걱정이 돼서 술 좀 적당히 마시라고 말을 했어. 그런데 아빠는 우리 말을 듣지 않고 매번 술을 많이 마셔. 그래서 가족들이 포기한 상태야!,아빠가 술을 많이 마시고 매번 다쳐서 가족들이 걱정이 돼서 술 좀 적당히 마시라고 말을 했어. 그런데 아빠는 우리 말을 듣지 않고 매번 술을 많이 마셔. 그래서 가족들이 포기한 상태야!
6285,Angry,퇴근한지 얼마나 됐다고 회사에서 또 연락이 왔어.,퇴근한지 얼마나 됐다고 회사에서 또 연락이 왔어.
6286,Angry,룸메와 너무 자주 싸우게 돼.,룸메와 너무 자주 싸우게 돼.
6287,Angry,약속이 있어서 친구를 기다리는데 친구가 아직 안 와.,약속이 있어서 친구를 기다리는데 친구가 아직 안 와.
6288,Angry,어 수없이 얘기해봤지. 근데 지금처럼 똑같애!,어 수없이 얘기해봤지. 근데 지금처럼 똑같애!
6289,Sadness,지금 가족들도 많이 슬퍼하고 있어.,지금 가족들도 많이 슬퍼하고 있어.
6290,Sadness,퇴근은 못 해. 밤 새서 야근해야 되거든.,퇴근은 못 해. 밤 새서 야근해야 되거든.
6291,Angry,다른 건 문제되는 건 전혀 없어. 취미도 같아.,다른 건 문제되는 건 전혀 없어. 취미도 같아.
6292,Angry,처음부터 이러진 않았어! 하지만 최근 들어서 조금씩 조금씩 늦기 시작하더라고.,처음부터 이러진 않았어! 하지만 최근 들어서 조금씩 조금씩 늦기 시작하더라고.
6293,Sadness,배도 안 고파서 아무것도 안 먹었어.,배도 안 고파서 아무것도 안 먹었어.
6294,Sadness,남자친구랑 헤어진지 두 달 정도 됐는데 아직도 적응이 안 돼. 남자친구가 금방이라도 전화를 할 것 같아.,남자친구랑 헤어진지 두 달 정도 됐는데 아직도 적응이 안 돼. 남자친구가 금방이라도 전화를 할 것 같아.
6295,Angry,아직 이야기는 안 해봤어. 조금씩 늦을 때는 내가 참고 넘어갔었거든.,아직 이야기는 안 해봤어. 조금씩 늦을 때는 내가 참고 넘어갔었거든.
6296,Sadness,3년 전에 친구가 소개시켜줘서 만났어.,3년 전에 친구가 소개시켜줘서 만났어.
6297,Angry,고등학교 떄부터 알던 친구라서 편해서 같이 살기로 했는데 방을 이렇게 지저분하게 사용할 줄 몰랐어. 아마 알았으면 같이 안 살았을거야.,고등학교 떄부터 알던 친구라서 편해서 같이 살기로 했는데 방을 이렇게 지저분하게 사용할 줄 몰랐어. 아마 알았으면 같이 안 살았을거야.
6298,Sadness,권태기가 왔는데 얘가 아무래도 다른 사람이 생긴 거 같애.,권태기가 왔는데 얘가 아무래도 다른 사람이 생긴 거 같애.
6299,Sadness,나도 좋은 곳으로 갔을 거라고 생각해. 위로의 말 고마워.,나도 좋은 곳으로 갔을 거라고 생각해. 위로의 말 고마워.
6300,Sadness,어제 해피가 세상을 떠났어.,어제 해피가 세상을 떠났어.
6301,Fear,요 앞에 엔젤리너스. 근데 사람이 많아서 가기가 좀 무섭네. 시국이 시국이니만큼.,요 앞에 엔젤리너스. 근데 사람이 많아서 가기가 좀 무섭네. 시국이 시국이니만큼.
6302,Sadness,일주일에 다섯 번은 드시는 거 같아 아무래도 중독이신 것 같아.	,일주일에 다섯 번은 드시는 거 같아 아무래도 중독이신 것 같아.
6303,Sadness,몸도 아프고 정말 쉬고 싶은데 눈치가 보여서 나갈 수가 없어.	,몸도 아프고 정말 쉬고 싶은데 눈치가 보여서 나갈 수가 없어.
6304,Sadness,학원 같이 다니던 사이였어.,학원 같이 다니던 사이였어.
6305,Angry,퇴근한 지 얼마나 됐다고 회사에서 연락이 또 왔어!,퇴근한 지 얼마나 됐다고 회사에서 연락이 또 왔어!
6306,Sadness,같이 일하는 친구가 병원에 갔다왔는데 허리 디스크라고 그랬대. 그리고 주사를 놔줬는데 너무 아팠대.,같이 일하는 친구가 병원에 갔다왔는데 허리 디스크라고 그랬대. 그리고 주사를 놔줬는데 너무 아팠대.
6307,Sadness,아직 말씀 못드렸어. 내 전화만 기다리고 계실 거야.,아직 말씀 못드렸어. 내 전화만 기다리고 계실 거야.
6308,Fear,나 내일 약속이 있는데 지금 이 시국에 나가도 될까?,나 내일 약속이 있는데 지금 이 시국에 나가도 될까?
6309,Sadness,그냥 다른 사람이 생겼대.,그냥 다른 사람이 생겼대.
6310,Fear,어제 저녁에 정말 무서웠어.,어제 저녁에 정말 무서웠어.
6311,Fear,어제 저녁에는 진짜 무서웠어.,어제 저녁에는 진짜 무서웠어.
6312,Sadness,취미 생활을 가져보면 기분이 좀 나아질까?,취미 생활을 가져보면 기분이 좀 나아질까?
6313,Sadness,한 두 달 정도 된 것 같아.,한 두 달 정도 된 것 같아.
6314,Happiness,고마워. 너라도 들어줘서 힘이 난다.,고마워. 너라도 들어줘서 힘이 난다.
6315,Sadness,회사 언니들이 있긴 하지. 그렇지만 다들 바빠서 얘기할 수가 없어.,회사 언니들이 있긴 하지. 그렇지만 다들 바빠서 얘기할 수가 없어.
6316,Happiness,오늘 회사에서 갑자기 전화가 와서 너무 화가 났는데 너한테 이야기하고 나니까 마음이 조금 풀렸어. 고마워.,오늘 회사에서 갑자기 전화가 와서 너무 화가 났는데 너한테 이야기하고 나니까 마음이 조금 풀렸어. 고마워.
6317,Sadness,글? 하는 일도 잘 안 되고. 의욕이 없어. 모든 게 좀 지치네.,글? 하는 일도 잘 안 되고. 의욕이 없어. 모든 게 좀 지치네.
6318,Angry,룸메이트가 방을 어지럽히고 방 청소를 안해서 자꾸 싸우게 돼.,룸메이트가 방을 어지럽히고 방 청소를 안해서 자꾸 싸우게 돼.
6319,Sadness,"권태기가 왔다고 헤어지자더니, 알고 봤더니 새로운 사람이 생긴 거였어.","권태기가 왔다고 헤어지자더니, 알고 봤더니 새로운 사람이 생긴 거였어."
6320,Sadness,내가 조심스럽게 한번 얘기를 꺼내볼게 너무 걱정하지말고 있어.,내가 조심스럽게 한번 얘기를 꺼내볼게 너무 걱정하지말고 있어.
6321,Sadness,자주 있는 일이야. 일주일에 다섯 번은 술을 드시니까 사고는 한 번씩 일어나.,자주 있는 일이야. 일주일에 다섯 번은 술을 드시니까 사고는 한 번씩 일어나.
6322,Sadness,해피가 어제 세상을 떠났어.,해피가 어제 세상을 떠났어.
6323,Angry,청소하는 것 때문에 매번 싸우고 있어.,청소하는 것 때문에 매번 싸우고 있어.
6324,Angry,혼자서 친구를 기다린지 1시간이 넘었는데 연락도 없고 오지도 않아.	,혼자서 친구를 기다린지 1시간이 넘었는데 연락도 없고 오지도 않아.
6325,Sadness,내가 참는 편이라 그냥 웃고 말거든 그래서 아직 얘기 못 했어.	,내가 참는 편이라 그냥 웃고 말거든 그래서 아직 얘기 못 했어.
6326,Sadness,장례는 아직 진행 못했고 이제 하려고.,장례는 아직 진행 못했고 이제 하려고.
6327,Sadness,내가 잘 못 해서 그런거지 뭐. 내 자신이 정말 한심하다!,내가 잘 못 해서 그런거지 뭐. 내 자신이 정말 한심하다!
6328,Sadness,잘못된 기획안을 내일까지 제출해야 돼서 오늘은 야근해야 할 것 같아!,잘못된 기획안을 내일까지 제출해야 돼서 오늘은 야근해야 할 것 같아!
6329,Angry,아무래도 그래야 되겠지 이렇게 1시간까지 기다려본 적은 처음이야.	,아무래도 그래야 되겠지 이렇게 1시간까지 기다려본 적은 처음이야.
6330,Sadness,정말 바보멍청이인가봐.,정말 바보멍청이인가봐.
6331,Sadness,남자친구랑 함께했던 추억이 너무 많아서 마음 정리하기가 힘들어.,남자친구랑 함께했던 추억이 너무 많아서 마음 정리하기가 힘들어.
6332,Sadness,너무나 많은 업무 때문에 내가 지쳐가고 있어. 너무 힘들고 지쳐서 나도 다른 직장으로 옮기고 싶어. 하지만 요새 경기가 좋지 않아서 직장 구하기가 힘들어.,너무나 많은 업무 때문에 내가 지쳐가고 있어. 너무 힘들고 지쳐서 나도 다른 직장으로 옮기고 싶어. 하지만 요새 경기가 좋지 않아서 직장 구하기가 힘들어.
6333,Sadness,사귀는 동안 서로 성격이 너무 잘 맞아서 싸운 적이 한 번도 없었어.,사귀는 동안 서로 성격이 너무 잘 맞아서 싸운 적이 한 번도 없었어.
6334,Angry,청소 문제 때문에 자꾸 트러블이 생기고 다투게 되니까 내가 너무 스트레스 받아. 그래서 따로 사는 게 최선의 방법인 거 같아.,청소 문제 때문에 자꾸 트러블이 생기고 다투게 되니까 내가 너무 스트레스 받아. 그래서 따로 사는 게 최선의 방법인 거 같아.
6335,Sadness,그러진 않았는데 최근에 권태기때문에 좀 싸웠던 일이 있었어.,그러진 않았는데 최근에 권태기때문에 좀 싸웠던 일이 있었어.
6336,Sadness,아프진 않았어. 그저께 밤에 갑자기 의식을 잃어버리더라고.,아프진 않았어. 그저께 밤에 갑자기 의식을 잃어버리더라고.
6337,Angry,약속 있어서 친구 기다리고 있는데 아직 안 왔어.,약속 있어서 친구 기다리고 있는데 아직 안 왔어.
6338,Sadness,술 드시고 오실 때마다 엄마가 얘긴 해봤지. 그래도 답이 없어.,술 드시고 오실 때마다 엄마가 얘긴 해봤지. 그래도 답이 없어.
6339,Sadness,일이 바쁘니까 아프다고 퇴근할 수가 없어. 일찍 갈 수가 없어.,일이 바쁘니까 아프다고 퇴근할 수가 없어. 일찍 갈 수가 없어.
6340,Sadness,아니. 한 번도 싸운 적도 없고 잘 지냈는데. 이렇게 됐네.,아니. 한 번도 싸운 적도 없고 잘 지냈는데. 이렇게 됐네.
6341,Angry,그만두고 싶을 정도로 짜증나!,그만두고 싶을 정도로 짜증나!
6342,Sadness, 빠르게 치료 받아야 되겠지. 시간 좀 내서 갔다올게.,빠르게 치료 받아야 되겠지. 시간 좀 내서 갔다올게.
6343,Sadness,스트레스가 심하니까 밥도 넘어가지를 않아. 부모님과 같이 먹어야 되겠지.,스트레스가 심하니까 밥도 넘어가지를 않아. 부모님과 같이 먹어야 되겠지.
6344,Fear,사람이 아주 많이 오는 명동이 약속 장소야.,사람이 아주 많이 오는 명동이 약속 장소야.
6345,Sadness,3년 전에 그냥 어쩌다가 만나게 되었지 뭐.,3년 전에 그냥 어쩌다가 만나게 되었지 뭐.
6346,Fear,친구랑 저녁에 식당에서 밥을 먹는데 갑자기 지진이 일어났어!,친구랑 저녁에 식당에서 밥을 먹는데 갑자기 지진이 일어났어!
6347,Fear,식당에서 밥 먹는데 지진이 난 거 있지?,식당에서 밥 먹는데 지진이 난 거 있지?
6348,Sadness,가끔씩 산책하면서 우울한 기분을 털어내야겠어.,가끔씩 산책하면서 우울한 기분을 털어내야겠어.
6349,Sadness,괜히 매일 우울한 기분이야.	,괜히 매일 우울한 기분이야.
6350,Surprise,친구랑 저녁을 먹는데 갑자기 지진이 일어났어.	,친구랑 저녁을 먹는데 갑자기 지진이 일어났어.
6351,Fear,어제 저녁에 진짜 무서웠어!,어제 저녁에 진짜 무서웠어!
6352,Sadness,슬럼프가 왔는지 좀 마음이 침체돼있어. 기력이 없어졌어.,슬럼프가 왔는지 좀 마음이 침체돼있어. 기력이 없어졌어.
6353,Angry,번 방청소를 내가 하니까 너무 화가 나서 룸메이트한테 방 좀 치우라고 말을 했어. 그랬더니 며칠 동안은 방 청소를 했어. 하지만 다시 방을 어지럽히고 방 청소를 안 해. 스트레스 받아.,번 방청소를 내가 하니까 너무 화가 나서 룸메이트한테 방 좀 치우라고 말을 했어. 그랬더니 며칠 동안은 방 청소를 했어. 하지만 다시 방을 어지럽히고 방 청소를 안 해. 스트레스 받아.
6354,Sadness,삼년 전에 친구 모임 갔다가 만나게 되었어.,삼년 전에 친구 모임 갔다가 만나게 되었어.
6355,Fear,"내일 약속 있는데, 어떡하지?","내일 약속 있는데, 어떡하지?"
6356,Angry,하도 이야기를 해서 이제는 지쳤어. 거진 포기 상태야. 이제는 실망스럽고.,하도 이야기를 해서 이제는 지쳤어. 거진 포기 상태야. 이제는 실망스럽고.
6357,Sadness,우리 아빠가 어제 또 다치셨어.,우리 아빠가 어제 또 다치셨어.
6358,Sadness,그래. 안 그래도 그런 생각도 하고 있어.,그래. 안 그래도 그런 생각도 하고 있어.
6359,Angry,청소할 때마다 화는 내봤지. 하지만 알았다고 하고 또 고쳐지지가 않아!,청소할 때마다 화는 내봤지. 하지만 알았다고 하고 또 고쳐지지가 않아!
6360,Angry,약속 시간에 너무 많이 늦어서 어떻게 된건지 궁금해서 친구한테 전화를 했어. 그랬는데 전화를 안 받아.,약속 시간에 너무 많이 늦어서 어떻게 된건지 궁금해서 친구한테 전화를 했어. 그랬는데 전화를 안 받아.
6361,Sadness,아빠가 또 다치셨어.,아빠가 또 다치셨어.
6362,Sadness,맞아. 해피는 좋은 곳으로 갔을 거야.,맞아. 해피는 좋은 곳으로 갔을 거야.
6363,Sadness,해피가 어제 세상을 떠났어.	,해피가 어제 세상을 떠났어.
6364,Sadness,그 아이가 고치지 않으면 서로 헤어져서 살아야 할 텐데 보증금을 빼 줄 돈이 없어.	,그 아이가 고치지 않으면 서로 헤어져서 살아야 할 텐데 보증금을 빼 줄 돈이 없어.
6365,Sadness,어제 해피가 세상을 떠났어.,어제 해피가 세상을 떠났어.
6366,Sadness,팀장님한테 또 혼났지 뭐.,팀장님한테 또 혼났지 뭐.
6367,Sadness,권태기래. 그런데 다른 여자가 있더라고.,권태기래. 그런데 다른 여자가 있더라고.
6368,Sadness,헤어진 지 두 달정도 됐는데 아직도 마음이 아파.,헤어진 지 두 달정도 됐는데 아직도 마음이 아파.
6369,Angry,룸메가 너무 지저분해 옷을 갈아 입으면 옷을 여기저기 막 걸쳐놓고 음식을 먹으면 치우지를 않아.	,룸메가 너무 지저분해 옷을 갈아 입으면 옷을 여기저기 막 걸쳐놓고 음식을 먹으면 치우지를 않아.
6370,Angry,친구랑 약속이 있어서 기다리고 있는데 친구가 안 와.,친구랑 약속이 있어서 기다리고 있는데 친구가 안 와.
6371,Sadness,헤어진지는 두 달 정도 됐어.,헤어진지는 두 달 정도 됐어.
6372,Sadness,다들 힘들어 하지. 그 중에서 엄마가 제일 힘들어 하시는 것 같아.,다들 힘들어 하지. 그 중에서 엄마가 제일 힘들어 하시는 것 같아.
6373,Angry,한 시간 넘게 기다린 것 같애. 언제 올지 도대체 모르겠어.,한 시간 넘게 기다린 것 같애. 언제 올지 도대체 모르겠어.
6374,Angry,퇴근한지 얼마나 됐다고 회사에서 또 전화가 왔어.,퇴근한지 얼마나 됐다고 회사에서 또 전화가 왔어.
6375,Sadness,그렇지만 일을 실수한 건 내 책임이니까.	,그렇지만 일을 실수한 건 내 책임이니까.
6376,Sadness,이번 봄에 헤어졌으니까 벌써 두달 정도 됐어.,이번 봄에 헤어졌으니까 벌써 두달 정도 됐어.
6377,Angry,그 생각도 많이 했어.,그 생각도 많이 했어.
6378,Angry,룸메이트와 너무 자주 싸우게 돼.,룸메이트와 너무 자주 싸우게 돼.
6379,Fear,"응, 다음으로 미루기에는 이미 너무 많은 사람들이 오기로 했어.","응, 다음으로 미루기에는 이미 너무 많은 사람들이 오기로 했어."
6380,Sadness,난 잘 맞았다고 생각했는데 아니였나봐.,난 잘 맞았다고 생각했는데 아니였나봐.
6381,Fear,갑자기 일어난 지진때문에 엄청 놀랐고 테이블 밑에 엎드려있었어.,갑자기 일어난 지진때문에 엄청 놀랐고 테이블 밑에 엎드려있었어.
6382,Neutral,다행히 금방 멈춰서 괜찮긴 했어.,다행히 금방 멈춰서 괜찮긴 했어.
6383,Angry,유기견 다큐멘터리를 봤는데 책임감 없는 사람들 정말 너무하더라.,유기견 다큐멘터리를 봤는데 책임감 없는 사람들 정말 너무하더라.
6384,Fear,나 내일 약속 있는데 그대로 가도 될까?,나 내일 약속 있는데 그대로 가도 될까?
6385,Sadness,괜히 요즘 무기력하고 모든 게 잘 안 풀리는 것 같아.,괜히 요즘 무기력하고 모든 게 잘 안 풀리는 것 같아.
6386,Fear,나는 괜찮은데 친구가 다리를 다쳤어.	,나는 괜찮은데 친구가 다리를 다쳤어.
6387,Fear,식당에서 친구랑 저녁을 먹는데 갑자기 지진이 일어 났어 엄청 놀랐지만 다친 덴 없었어.	,식당에서 친구랑 저녁을 먹는데 갑자기 지진이 일어 났어 엄청 놀랐지만 다친 덴 없었어.
6388,Sadness,지쳐서 산책할 기운도 없지만 그래도 마음을 추스려야겠지 힘을 내야지.	,지쳐서 산책할 기운도 없지만 그래도 마음을 추스려야겠지 힘을 내야지.
6389,Angry,"룸메이트 하기 전에 고등학교 때부터 알던 친구인데, 방을 이렇게 지저분하게 사용할 줄 몰랐어.","룸메이트 하기 전에 고등학교 때부터 알던 친구인데, 방을 이렇게 지저분하게 사용할 줄 몰랐어."
6390,Sadness,3 년을 만나면서 한 번도 다투거나 싸운 적이 없었어. 정말 나한테 잘해줬거든.,3 년을 만나면서 한 번도 다투거나 싸운 적이 없었어. 정말 나한테 잘해줬거든.
6391,Fear,강남인데 거기 확진자 나왔잖아. 너무 위험해서.,강남인데 거기 확진자 나왔잖아. 너무 위험해서.
6392,Sadness,정말 너무 힘들어서 다니고 싶진 않지만 그래도 먹고 살아야 되니까 갈 데가 없어.	,정말 너무 힘들어서 다니고 싶진 않지만 그래도 먹고 살아야 되니까 갈 데가 없어.
6393,Sadness,술 드시고 오시다가 계단에서 넘어지셨대.,술 드시고 오시다가 계단에서 넘어지셨대.
6394,Sadness,아니. 거의 없어. 내가 이겨내야지.,아니. 거의 없어. 내가 이겨내야지.
6395,Angry,고등학교 동창이었어. 그때는 이렇게 이기적인 아이가 아니었거든.,고등학교 동창이었어. 그때는 이렇게 이기적인 아이가 아니었거든.
6396,Angry,약속을 잡고 만날 때마다 매번 늦었어 그래서 너무 화가 났어.	,약속을 잡고 만날 때마다 매번 늦었어 그래서 너무 화가 났어.
6397,Sadness,술 먹고 계단에서 넘어졌어.,술 먹고 계단에서 넘어졌어.
6398,Angry,약속 있어서 친구 기다리는데 아직 안 왔어.,약속 있어서 친구 기다리는데 아직 안 왔어.
6399,Sadness,엊그제 갑자기 의식을 잃었어. 결국 죽고 말았지.,엊그제 갑자기 의식을 잃었어. 결국 죽고 말았지.
6400,Sadness,"결과가 좋지 않아서 너무 속상했지만, 앞으로 내 노력이 인정받는 날이 왔으면 좋겠어.","결과가 좋지 않아서 너무 속상했지만, 앞으로 내 노력이 인정받는 날이 왔으면 좋겠어."
6401,Sadness,그저께 밤에 갑자기 의식을 잃더라고. 그러더니 어제 끝내 눈을 감았어.,그저께 밤에 갑자기 의식을 잃더라고. 그러더니 어제 끝내 눈을 감았어.
6402,Sadness,눈치 보여서 못 나가. 분위기 장난 아니거든.,눈치 보여서 못 나가. 분위기 장난 아니거든.
6403,Sadness,소개팅에서 만났어. 나 좋다고 계속 쫓아다녔거든.,소개팅에서 만났어. 나 좋다고 계속 쫓아다녔거든.
6404,Angry,룸메이트가 방을 지저분하게 사용하고 청소를 안 해서 자주 싸우게 돼.,룸메이트가 방을 지저분하게 사용하고 청소를 안 해서 자주 싸우게 돼.
6405,Angry,룸메랑 요즘 자주 싸우게 돼.,룸메랑 요즘 자주 싸우게 돼.
6406,Angry,기다린지 한 시간이나 넘었는데 연락도 없고 올 생각도 안 해. 너무 화가 나!,기다린지 한 시간이나 넘었는데 연락도 없고 올 생각도 안 해. 너무 화가 나!
6407,Neutral,회사에서 새로운 일을 준다고 또 연락이 왔어.,회사에서 새로운 일을 준다고 또 연락이 왔어.
6408,Sadness,아빠가 지금 준비하고 계셔. 최선을 다해서 보내주고 싶으시대.,아빠가 지금 준비하고 계셔. 최선을 다해서 보내주고 싶으시대.
6409,Angry,전화도 안 받아. 그냥 집에 가버릴까보다.,전화도 안 받아. 그냥 집에 가버릴까보다.
6410,Angry,내가 계약직이라서 그런 것 같애. 만만하겠지.,내가 계약직이라서 그런 것 같애. 만만하겠지.
6411,Sadness,나이가 많아서 갈 때가 되었어. 어제 시름시름 앓더니 의식없이 떠났어.,나이가 많아서 갈 때가 되었어. 어제 시름시름 앓더니 의식없이 떠났어.
6412,Angry,룸메와 너무 자주 싸우게 돼. ,룸메와 너무 자주 싸우게 돼.
6413,Sadness,없어서 너한테 하고 있잖아.,없어서 너한테 하고 있잖아.
6414,Sadness,나 어떻게 살지? 망했어.,나 어떻게 살지? 망했어.
6415,Angry,여태 한 번을 청소한 적이 없어. 그러니 화가 안 나겠어?,여태 한 번을 청소한 적이 없어. 그러니 화가 안 나겠어?
6416,Sadness,3주 정도 된 것 같아.,3주 정도 된 것 같아.
6417,Fear,갑자기 일어난 지진 때문에 식당에서 밥을 먹던 사람들이 여기저기 넘어졌고 내 친구는 발목을 조금 다쳤어 많이 다친 사람들은 없어.	,갑자기 일어난 지진 때문에 식당에서 밥을 먹던 사람들이 여기저기 넘어졌고 내 친구는 발목을 조금 다쳤어 많이 다친 사람들은 없어.
6418,Fear,친구가 발목을 조금 다친 것 말고는 모두 괜찮은 것 같아.,친구가 발목을 조금 다친 것 말고는 모두 괜찮은 것 같아.
6419,Sadness,"버려지는 강아지들, 많은 상처를 받았겠지. 사람들이 키우다가 버리는 경우가 점점 더 많아져서 유기견 문제가 정말 심각하대.","버려지는 강아지들, 많은 상처를 받았겠지. 사람들이 키우다가 버리는 경우가 점점 더 많아져서 유기견 문제가 정말 심각하대."
6420,Fear,강남인데 거기서 확진자 나와서 걱정이야.	,강남인데 거기서 확진자 나와서 걱정이야.
6421,Sadness,그런 것 같기도 하네.,그런 것 같기도 하네.
6422,Fear,사람들이 많이 다친 것 같아. 여기저기 웅성웅성 난리도 아니야.,사람들이 많이 다친 것 같아. 여기저기 웅성웅성 난리도 아니야.
6423,Fear,갑자기 일어난 지진 때문에 엄청 놀라고 무서워서 테이블 밑에 들어가서 엎드려있었어.,갑자기 일어난 지진 때문에 엄청 놀라고 무서워서 테이블 밑에 들어가서 엎드려있었어.
6424,Angry,"유기견 다큐멘터리를 보았는데, 책임감 없는 사람들 정말 싫더라.","유기견 다큐멘터리를 보았는데, 책임감 없는 사람들 정말 싫더라."
